ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,rid,intro,age,gender,hukou,IMC_1_1,IMC_1_2,IMC_1_4,IMC_1_5,IMC_1_6,income,education,work,party,info,imc_2_1,imc_2_2,imc_2_3,imc_2_4,imc_2_5,imc_2_6,imc_2_7,audit,list_intro,a_1,a_2,a_3,a_4,a_control,list_intro_1,a_1_1,a_2_1,a_3_1,a_4_1,season_1,season_2,season_3,season_4,a_treatment,fmc_a,list_intro_2,b_1,b_2,b_3,b_4,zodiac_1,zodiac_2,zodiac_3,zodiac_4,zodiac_5,zodiac_6,b_treatment,intro_list,b_1_1,b_2_1,b_3_1,b_4_1,placebo_1,placebo_2,b_placebo,intro_list_1,b_1_2,b_2_2,b_3_2,b_4_2,b_control,fmc_b,intro_list_2,c_1,c_2,c_3,c_4,c_sensitive,c_treatment,list_intro_3,c_1_1,c_2_1,c_3_1,c_4_1,c_control,list_intro_4,d_1,d_2,d_3,d_4,d_sensitive,d_treatment,list_intro_5,d_1_1,d_2_1,d_3_1,d_4_1,d_control,intro_list_3,e_1,e_2,e_3,e_4,e_sensitive,e_treatment,intro_list_4,e_1_1,e_2_1,e_3_1,e_4_1,e_control,intro_list_5,e_1_2,e_2_2,e_3_2,e_4_2,placebo_3,placebo_4,e_placebo,fmc_e,placebo_1_direct,placebo_2_direct,non_sens_direct,c_direct,d_direct,e_direct,sponsor,end,RO-BR-FL_64,RO-BR-FL_71,RO-BR-FL_10,RO-BR-FL_22,RO-BR-FL_77,RO-BR-FL_74,RO-BR-FL_44,RO-BR-FL_57,RO-BL-IMC_2,RO-BL-A_control,RO-BL-A_treatment,RO-BL-FMC_A,RO-BL-B_treatment,RO-BL-B_placebo,RO-BL-B_control,RO-BL-FMC_B,RO-BL-C_treatment,RO-BL-C_control,RO-BL-D_treatment,RO-BL-D_control,RO-BL-E_treatment,RO-BL-E_control,RO-BL-E_placebo,RO-BL-FMC_E,RO-BL-Direct_questions,DO-Q-fmc_a,DO-Q-fmc_b,DO-Q-fmc_e,LocationLatitude,LocationLongitude,LocationAccuracy
R_3EsDAIT2ZncsdB2,Default Response Set,183.166.38.170,2019-10-28T19:20:49Z,2019-10-28T19:30:03Z,NA,NA,NA,NA,1,0,5db79387-9fe0-beee-90cb-d72708061b4e,1,24 到 30 岁,女,城市户口,NA,NA,比较感兴趣,NA,NA,"200,000 元以上",大学本科,私营企业单位,不是党员,1,说不上同意或反对,强烈同意,某种程度上同意,某种程度上同意,某种程度上同意,某种程度上不同意,某种程度上不同意,是，我明白,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,2 项,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,NA,NA,1,NA,NA,4  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_treatment,B_treatment,NA,NA,D_control,E_control,info|imc_2_5|imc_2_7|imc_2_6|imc_2_4|imc_2_3|imc_2_2|imc_2_1,NA,list_intro|a_3|a_1|season_1|a_4|a_2|a_treatment,fmc_a,list_intro|b_1|b_4|zodiac_4|b_3|b_2|b_treatment,NA,NA,fmc_b,intro_list|c_4|c_sensitive|c_3|c_1|c_2|c_treatment,NA,NA,list_intro|d_2|d_1|d_3|d_4|d_control,NA,intro_list|e_1|e_2|e_3|e_4|e_control,NA,fmc_e,non_sens_direct|c_direct|e_direct|placebo_2_direct|d_direct,3|4|2|1|5,2|4|3|1|5,4|1|2|3|5,32.62640380859375,116.99688720703125,-1
R_3jUQS5dB6hrbx3U,Default Response Set,58.19.0.150,2019-10-28T19:27:01Z,2019-10-28T19:30:27Z,NA,NA,NA,NA,1,0,5db79525-2c35-30f3-8af8-a6efc7f8f747,1,24 到 30 岁,NA,城市户口,特别感兴趣,NA,NA,NA,NA,"100,000 元到200,000 元",硕士及以上,私营企业单位,不是党员,1,说不上同意或反对,强烈同意,强烈同意,说不上同意或反对,某种程度上同意,某种程度上同意,某种程度上同意,是，我明白,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,NA,NA,NA,1,NA,3  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,我们的国家应该建立更多的自然保护区。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,我们的城市需要一个更大的体育馆。,NA,不同意,同意,不同意,不同意,不同意,独立机构或大学,1,Audit,NA,A_control,B_treatment,NA,NA,D_treatment,E_treatment,info|imc_2_6|imc_2_1|imc_2_7|imc_2_2|imc_2_4|imc_2_3|imc_2_5,list_intro|a_2|a_4|a_1|a_3|a_control,NA,fmc_a,list_intro|b_2|b_3|zodiac_5|b_4|b_1|b_treatment,NA,NA,fmc_b,NA,list_intro|c_4|c_2|c_3|c_1|c_control,list_intro|d_1|d_3|d_sensitive|d_2|d_4|d_treatment,NA,intro_list|e_2|e_3|e_sensitive|e_4|e_1|e_treatment,NA,NA,fmc_e,non_sens_direct|d_direct|c_direct|e_direct|placebo_2_direct,4|3|2|1|5,4|2|1|3|5,3|1|2|4|5,30.585601806640625,114.26651000976562,-1
R_3lPUa2m1dCz0bwn,Default Response Set,111.201.146.41,2019-10-28T19:26:20Z,2019-10-28T19:30:28Z,NA,NA,NA,NA,1,0,5db79500-15e8-3008-f56b-3922f16ff77e,1,31 到 40 岁,女,农村户口,NA,非常感兴趣,NA,NA,NA,"100,000 元到200,000 元",大学本科,私营企业单位,不是党员,1,说不上同意或反对,强烈同意,强烈同意,强烈同意,某种程度上同意,说不上同意或反对,说不上同意或反对,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,NA,NA,1,NA,NA,1  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,1,1,1,1,1,1,4 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2 项,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,独立机构或大学,1,empty,NA,A_control,B_treatment,NA,NA,D_treatment,E_placebo,info|imc_2_7|imc_2_5|imc_2_1|imc_2_2|imc_2_3|imc_2_4|imc_2_6,list_intro|a_2|a_1|a_4|a_3|a_control,NA,fmc_a,list_intro|b_4|b_3|zodiac_4|b_1|b_2|b_treatment,NA,NA,fmc_b,NA,list_intro|c_1|c_2|c_4|c_3|c_control,list_intro|d_sensitive|d_1|d_4|d_2|d_3|d_treatment,NA,NA,NA,intro_list|e_1|placebo_3|e_2|e_3|e_4|e_placebo,fmc_e,non_sens_direct|d_direct|c_direct|e_direct|placebo_1_direct,2|1|3|4|5,4|1|3|2|5,1|3|4|2|5,39.928802490234375,116.38888549804688,-1
R_3fOabWUK8N7g2Y4,Default Response Set,112.97.215.136,2019-10-28T19:29:08Z,2019-10-28T19:31:00Z,NA,NA,NA,NA,1,0,5db795b6-a9eb-508b-0f89-d1378c948ab8,1,18 到 23 岁,男,农村户口,特别感兴趣,NA,NA,NA,NA,"200,000 元以上",初中,民间非营利组织,是党员,1,强烈不同意,某种程度上同意,强烈同意,说不上同意或反对,说不上同意或反对,某种程度上不同意,说不上同意或反对,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,2 项,我住在公寓楼中。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,我非常喜欢攀岩。,1,1,1,1,1,1,4 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,我们的城市需要一个更大的体育馆。,NA,不同意,同意,不同意,不想回答,同意,其他,1,empty,NA,A_treatment,B_control,NA,NA,D_treatment,E_treatment,info|imc_2_3|imc_2_2|imc_2_4|imc_2_5|imc_2_7|imc_2_1|imc_2_6,NA,list_intro|a_1|a_3|season_1|a_2|a_4|a_treatment,fmc_a,NA,NA,intro_list|b_3|b_4|b_1|b_2|b_control,fmc_b,intro_list|c_sensitive|c_1|c_3|c_2|c_4|c_treatment,NA,list_intro|d_3|d_4|d_2|d_sensitive|d_1|d_treatment,NA,intro_list|e_1|e_sensitive|e_2|e_4|e_3|e_treatment,NA,NA,fmc_e,non_sens_direct|e_direct|d_direct|c_direct|placebo_2_direct,2|4|3|1|5,1|3|2|4|5,2|3|1|4|5,23.083297729492188,114.39999389648438,-1
R_pzaIDL7dIuWA1cR,Default Response Set,183.95.250.7,2019-10-28T19:22:47Z,2019-10-28T19:33:41Z,NA,NA,NA,NA,1,0,5db79424-339c-8015-c1db-ac55d7cdb9df,1,18 到 23 岁,男,城市户口,特别感兴趣,NA,NA,NA,NA,"200,000 元以上",硕士及以上,私营企业单位,是党员,1,说不上同意或反对,强烈同意,某种程度上同意,强烈同意,强烈同意,强烈不同意,某种程度上同意,是，我明白,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_control,B_control,NA,NA,D_treatment,E_control,info|imc_2_6|imc_2_1|imc_2_3|imc_2_2|imc_2_5|imc_2_4|imc_2_7,list_intro|a_1|a_3|a_4|a_2|a_control,NA,fmc_a,NA,NA,intro_list|b_4|b_3|b_1|b_2|b_control,fmc_b,NA,list_intro|c_3|c_2|c_4|c_1|c_control,list_intro|d_3|d_4|d_sensitive|d_1|d_2|d_treatment,NA,NA,intro_list|e_1|e_2|e_4|e_3|e_control,NA,fmc_e,non_sens_direct|e_direct|c_direct|d_direct|placebo_2_direct,4|2|3|1|5,2|1|4|3|5,2|1|4|3|5,30.585601806640625,114.26651000976562,-1
R_0B8KKr7KifankPL,Default Response Set,183.154.196.86,2019-10-28T19:35:03Z,2019-10-28T19:38:44Z,NA,NA,NA,NA,1,0,5db7971e-8b0d-2ef8-15cf-76fb0f37fb29,1,24 到 30 岁,女,城市户口,NA,非常感兴趣,NA,NA,NA,"100,000 元到200,000 元",大学本科,私营企业单位,不是党员,1,说不上同意或反对,说不上同意或反对,某种程度上同意,某种程度上同意,某种程度上同意,说不上同意或反对,某种程度上不同意,NA,1,1,1,1,1,4 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,1,NA,NA,NA,NA,4  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,独立机构或大学,1,empty,NA,A_control,B_treatment,NA,NA,D_control,E_control,info|imc_2_3|imc_2_7|imc_2_5|imc_2_4|imc_2_2|imc_2_1|imc_2_6,list_intro|a_4|a_2|a_1|a_3|a_control,NA,fmc_a,list_intro|b_3|b_1|zodiac_2|b_2|b_4|b_treatment,NA,NA,fmc_b,NA,list_intro|c_4|c_3|c_1|c_2|c_control,NA,list_intro|d_2|d_3|d_1|d_4|d_control,NA,intro_list|e_2|e_4|e_1|e_3|e_control,NA,fmc_e,non_sens_direct|e_direct|c_direct|d_direct|placebo_2_direct,1|2|3|4|5,4|1|2|3|5,3|2|1|4|5,28.10009765625,120.2620849609375,-1
R_1F8NG9TShAetizZ,Default Response Set,114.88.255.134,2019-10-28T19:34:32Z,2019-10-28T19:40:12Z,NA,NA,NA,NA,1,0,5db796fd-9da8-b783-6ebc-e81744491fb8,1,31 到 40 岁,女,城市户口,NA,NA,NA,有点感兴趣,NA,"50,000 元以下",高中 (含中专),都不是,不是党员,1,说不上同意或反对,某种程度上同意,某种程度上同意,说不上同意或反对,说不上同意或反对,某种程度上不同意,强烈不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1 项,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,NA,NA,NA,1,NA,1  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,不同意,同意,同意,不同意,独立机构或大学,1,empty,NA,A_treatment,B_treatment,NA,NA,D_treatment,E_control,info|imc_2_2|imc_2_5|imc_2_6|imc_2_7|imc_2_1|imc_2_4|imc_2_3,NA,list_intro|a_2|a_3|season_4|a_4|a_1|a_treatment,fmc_a,list_intro|b_4|b_3|zodiac_5|b_2|b_1|b_treatment,NA,NA,fmc_b,NA,list_intro|c_2|c_4|c_1|c_3|c_control,list_intro|d_2|d_3|d_sensitive|d_4|d_1|d_treatment,NA,NA,intro_list|e_1|e_3|e_2|e_4|e_control,NA,fmc_e,non_sens_direct|c_direct|e_direct|d_direct|placebo_1_direct,1|4|2|3|5,4|3|2|1|5,4|1|3|2|5,31.044906616210938,121.40121459960938,-1
R_3COzS873urYZXBa,Default Response Set,14.28.45.89,2019-10-28T19:25:47Z,2019-10-28T19:51:41Z,NA,NA,NA,NA,1,0,5db794e1-5899-ed07-b20d-6e5fd1e0f7bd,1,24 到 30 岁,女,城市户口,特别感兴趣,NA,NA,NA,NA,"200,000 元以上",大学本科,私营企业单位,不是党员,1,说不上同意或反对,强烈同意,强烈同意,强烈同意,强烈同意,某种程度上同意,某种程度上不同意,是，我明白,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,NA,NA,NA,NA,1,4  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,其他,1,Audit,NA,A_control,B_treatment,NA,NA,D_treatment,E_control,info|imc_2_6|imc_2_2|imc_2_3|imc_2_5|imc_2_4|imc_2_7|imc_2_1,list_intro|a_4|a_1|a_2|a_3|a_control,NA,fmc_a,list_intro|b_4|b_2|zodiac_6|b_3|b_1|b_treatment,NA,NA,fmc_b,intro_list|c_4|c_2|c_1|c_3|c_sensitive|c_treatment,NA,list_intro|d_2|d_3|d_4|d_1|d_sensitive|d_treatment,NA,NA,intro_list|e_2|e_4|e_3|e_1|e_control,NA,fmc_e,non_sens_direct|e_direct|placebo_2_direct|c_direct|d_direct,1|3|4|2|5,3|1|4|2|5,3|2|4|1|5,22.533294677734375,114.13330078125,-1
R_3388Gci9dLXlpMK,Default Response Set,61.133.171.58,2019-10-28T19:47:00Z,2019-10-28T19:51:54Z,NA,NA,NA,NA,1,0,5db799f6-0198-f49b-7595-35802c1653b9,1,24 到 30 岁,女,城市户口,NA,非常感兴趣,NA,NA,NA,"200,000 元以上",大学本科,政府和国有企事业单位,是党员,1,说不上同意或反对,某种程度上同意,某种程度上同意,某种程度上同意,强烈同意,某种程度上同意,某种程度上同意,是，我明白,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,2 项,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,1,NA,NA,NA,NA,3  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,政府机构,1,Audit,NA,A_treatment,B_treatment,NA,NA,D_treatment,E_control,info|imc_2_4|imc_2_1|imc_2_7|imc_2_6|imc_2_5|imc_2_3|imc_2_2,NA,list_intro|a_4|a_1|season_2|a_2|a_3|a_treatment,fmc_a,list_intro|b_2|b_4|zodiac_2|b_1|b_3|b_treatment,NA,NA,fmc_b,intro_list|c_2|c_3|c_4|c_1|c_sensitive|c_treatment,NA,list_intro|d_sensitive|d_4|d_1|d_2|d_3|d_treatment,NA,NA,intro_list|e_4|e_3|e_2|e_1|e_control,NA,fmc_e,non_sens_direct|d_direct|c_direct|placebo_2_direct|e_direct,2|4|1|3|5,2|3|1|4|5,2|3|4|1|5,31.86419677734375,117.2864990234375,-1
R_8IDQsTjXJpJGf8l,Default Response Set,106.9.78.211,2019-10-28T19:50:54Z,2019-10-28T19:52:34Z,NA,NA,NA,NA,1,0,5db79ac7-ddcb-6169-fd92-1cc8332b5a58,1,31 到 40 岁,男,城市户口,特别感兴趣,NA,NA,NA,NA,"100,000 元到200,000 元",大学专科,政府和国有企事业单位,是党员,1,说不上同意或反对,强烈同意,强烈同意,说不上同意或反对,强烈同意,强烈同意,强烈同意,NA,1,1,1,1,1,4 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,4 项,NA,NA,NA,NA,NA,NA,我们的国家应该建立更多的自然保护区。,1,1,1,1,1,1,5 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,同意,NA,同意,同意,同意,不同意,政府机构,1,empty,NA,A_control,B_placebo,NA,NA,D_treatment,E_treatment,info|imc_2_2|imc_2_7|imc_2_4|imc_2_3|imc_2_1|imc_2_6|imc_2_5,list_intro|a_2|a_4|a_3|a_1|a_control,NA,fmc_a,NA,intro_list|b_2|placebo_1|b_4|b_3|b_1|b_placebo,NA,fmc_b,intro_list|c_1|c_4|c_2|c_sensitive|c_3|c_treatment,NA,list_intro|d_4|d_3|d_1|d_sensitive|d_2|d_treatment,NA,intro_list|e_2|e_3|e_sensitive|e_4|e_1|e_treatment,NA,NA,fmc_e,non_sens_direct|placebo_1_direct|e_direct|c_direct|d_direct,3|2|1|4|5,2|4|3|1|5,4|3|2|1|5,38.851104736328125,115.49029541015625,-1
R_1dzgHhedtZmztqj,Default Response Set,27.27.220.60,2019-10-28T19:46:15Z,2019-10-28T19:53:52Z,NA,NA,NA,NA,1,0,5db799be-b230-d8ea-0a69-92941c32bd72,1,31 到 40 岁,男,城市户口,NA,NA,比较感兴趣,NA,NA,"100,000 元到200,000 元",高中 (含中专),政府和国有企事业单位,是党员,1,说不上同意或反对,说不上同意或反对,某种程度上同意,说不上同意或反对,强烈同意,某种程度上同意,某种程度上不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2 项,NA,NA,NA,NA,NA,NA,我们的国家应该建立更多的自然保护区。,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,其他,1,empty,NA,A_treatment,B_placebo,NA,NA,D_control,E_control,info|imc_2_7|imc_2_6|imc_2_2|imc_2_1|imc_2_4|imc_2_5|imc_2_3,NA,list_intro|a_3|a_2|season_1|a_4|a_1|a_treatment,fmc_a,NA,intro_list|b_3|placebo_1|b_2|b_1|b_4|b_placebo,NA,fmc_b,intro_list|c_2|c_sensitive|c_3|c_1|c_4|c_treatment,NA,NA,list_intro|d_2|d_3|d_4|d_1|d_control,NA,intro_list|e_2|e_3|e_1|e_4|e_control,NA,fmc_e,non_sens_direct|d_direct|placebo_1_direct|e_direct|c_direct,3|1|2|4|5,4|3|2|1|5,4|1|2|3|5,32.127197265625,112.75421142578125,-1
R_1qWCrymUvoMgu6U,Default Response Set,183.236.9.42,2019-10-28T19:49:26Z,2019-10-28T19:55:01Z,NA,NA,NA,NA,1,0,5db79a98-f8f0-dcad-f27e-379e27403736,1,24 到 30 岁,男,城市户口,NA,非常感兴趣,NA,NA,NA,"100,000 元到200,000 元",大学专科,私营企业单位,是党员,1,说不上同意或反对,强烈同意,强烈同意,说不上同意或反对,强烈同意,说不上同意或反对,某种程度上同意,是，我明白,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,5 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4 项,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1 项,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_treatment,B_control,NA,NA,D_treatment,E_placebo,info|imc_2_2|imc_2_1|imc_2_4|imc_2_5|imc_2_7|imc_2_3|imc_2_6,NA,list_intro|a_4|a_2|season_4|a_3|a_1|a_treatment,fmc_a,NA,NA,intro_list|b_4|b_3|b_1|b_2|b_control,fmc_b,intro_list|c_3|c_2|c_sensitive|c_1|c_4|c_treatment,NA,list_intro|d_2|d_4|d_3|d_1|d_sensitive|d_treatment,NA,NA,NA,intro_list|e_4|placebo_3|e_3|e_2|e_1|e_placebo,fmc_e,non_sens_direct|e_direct|c_direct|d_direct|placebo_2_direct,4|1|3|2|5,3|4|1|2|5,4|3|1|2|5,23.11669921875,113.25,-1
R_3NBPQzjN6d4Z7Y8,Default Response Set,111.2.200.245,2019-10-28T19:56:18Z,2019-10-28T20:04:51Z,NA,NA,NA,NA,1,0,5db79c14-3eb3-241c-19ab-db6966004562,1,31 到 40 岁,女,城市户口,NA,非常感兴趣,NA,NA,NA,"100,000 元到200,000 元",大学本科,私营企业单位,不是党员,1,说不上同意或反对,某种程度上同意,某种程度上同意,某种程度上同意,某种程度上同意,某种程度上同意,说不上同意或反对,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,NA,1,NA,NA,NA,2  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,我们的国家应该建立更多的自然保护区。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2 项,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,政府机构,1,empty,NA,A_control,B_treatment,NA,NA,D_control,E_placebo,info|imc_2_4|imc_2_3|imc_2_7|imc_2_6|imc_2_1|imc_2_2|imc_2_5,list_intro|a_3|a_2|a_4|a_1|a_control,NA,fmc_a,list_intro|b_1|b_3|zodiac_3|b_2|b_4|b_treatment,NA,NA,fmc_b,NA,list_intro|c_2|c_1|c_4|c_3|c_control,NA,list_intro|d_3|d_4|d_2|d_1|d_control,NA,NA,intro_list|e_1|e_2|e_4|placebo_3|e_3|e_placebo,fmc_e,non_sens_direct|e_direct|d_direct|placebo_1_direct|c_direct,1|3|4|2|5,1|3|2|4|5,3|2|4|1|5,30.011001586914062,120.57150268554688,-1
R_3FXyO9eXPFLOMkr,Default Response Set,183.39.45.96,2019-10-28T19:59:59Z,2019-10-28T20:05:23Z,NA,NA,NA,NA,1,0,5db79cfc-d103-595a-a7a9-71b9d07e891b,1,24 到 30 岁,女,城市户口,特别感兴趣,NA,NA,NA,NA,"200,000 元以上",大学本科,私营企业单位,不是党员,1,说不上同意或反对,某种程度上同意,强烈同意,强烈同意,强烈同意,某种程度上同意,某种程度上不同意,是，我明白,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,2 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,4 项,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,其他,1,Audit,NA,A_treatment,B_placebo,NA,NA,D_control,E_treatment,info|imc_2_6|imc_2_2|imc_2_1|imc_2_5|imc_2_7|imc_2_3|imc_2_4,NA,list_intro|a_2|a_1|season_4|a_4|a_3|a_treatment,fmc_a,NA,intro_list|b_4|placebo_2|b_1|b_3|b_2|b_placebo,NA,fmc_b,NA,list_intro|c_1|c_3|c_2|c_4|c_control,NA,list_intro|d_1|d_3|d_2|d_4|d_control,intro_list|e_1|e_3|e_4|e_sensitive|e_2|e_treatment,NA,NA,fmc_e,non_sens_direct|e_direct|d_direct|c_direct|placebo_2_direct,4|1|2|3|5,1|3|4|2|5,3|1|4|2|5,22.533294677734375,114.13330078125,-1
